regex,rat,redos,rescue,revealer,saferegex,k
[0-9]{4}\s*[a-zA-Z]{2},0,0,0,0,1,1
[0][^0]|([^0]{1}(.){1})|[^0]*,0,0,0,0,1,1
[0][x][0-9a-fA-F]+,0,0,0,0,1,1
[A-Z][a-zA-Z]+ [A-Z][a-zA-Z]+,0,1,0,0,0,1
[A-Za-z0-9!#$%&*+/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&*+/=?^_`{|}~-]+)*@(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?)+(?:\.)+(?:[A-Z]{2}|aero|asia|biz|cat|com|coop|edu|gov|info|int|jobs|mil|mobi|museum|name|net|org|pro|tel|travel|xxx|us)\b,1,0,1,1,0,3
[A-Za-z0-9!#$%&*+\-\/=?^_`{|}~]+(?:\.[A-Za-z0-9!#$%&*+\-\/=?^_`{|}~]+)*@[A-Za-z0-9]+(?:-[A-Za-z0-9]+)*(?:\.[A-Za-z0-9]+(?:-[A-Za-z0-9]+)*)*,0,1,0,0,0,1
[A-Za-z0-9!#$%&*+\/=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&*+\/=?^_`{|}~-]+)*@(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?)+(?:\.)+(?:[A-Z]{2}|aero|asia|biz|cat|com|coop|edu|gov|info|int|jobs|mil|mobi|museum|name|net|org|pro|tel|travel|xxx|us)\b,0,1,0,0,0,1
[A-Za-z](\.[A-Za-z0-9]|\-[A-Za-z0-9]|_[A-Za-z0-9]|[A-Za-z0-9][A-Za-z0-9])(\.[A-Za-z0-9]|\-[A-Za-z0-9]|_[A-Za-z0-9]|[A-Za-z0-9])*,0,0,0,0,1,1
"[NS] \d{1,}(\:[0-5]\d){2}.{0,1}\d{0,},[EW] \d{1,}(\:[0-5]\d){2}.{0,1}\d{0,}",0,0,0,0,1,1
"[\(]{1,}[^)]*[)]{1,}",0,1,0,1,0,2
"[\+]{0,1}(\d{10,13}|[\(][\+]{0,1}\d{2,}[",0,1,0,0,0,1
"[\\\\=:;,](([\w][\w\-\.]*)\.)?([\w][\w\-]+)(\.([\w][\w\.]*))?\\\\sql\d{1,3}[\\\\=:;,]",0,1,0,0,1,2
"[\d+]{10}\@[\w]+\.?[\w]+?\.?[\w]+?\.?[\w+]{2,4}/i",0,0,1,1,0,2
"[\d+]{10}\@[\w]+\.?[\w]+?\.?[\w]+?\.?[\w+]{2,4}\/i",0,1,0,0,0,1
"[\s0-9a-zA-Z\;\\,\<\>\\\\?\+\=\)\(\\\\*\&\%\\\\$\#\.]*",0,0,0,0,1,1
[\s\S]*?,0,0,0,0,1,1
[\s\S]*?}$,0,1,0,0,1,2
[\w*|\W*]*<[[\w*|\W*]*|/[\w*|\W*]]>[\w*|\W*]*,0,0,0,0,1,1
[\w*|\W*]*<[[\w*|\W*]*|\/[\w*|\W*]]>[\w*|\W*]*,0,1,0,0,0,1
[\w-]+@([\w-]+\.)+[\w-]+,0,1,0,0,0,1
"[\w\-_\+\(\)]{0,}[\.png|\.PNG]{4}",0,1,0,0,1,2
"[\w]+\@[\w]+\.?[\w]+?\.?[\w]+?\.?[\w+]{2,4}",0,1,0,0,0,1
[^(\&)](\w*)+(\=)[\w\d ]*,1,1,1,1,0,4
[^<>/?&{};#]+,0,0,0,0,1,1
[^?\n\r]+,0,0,0,0,1,1
"[^\d^\-^\,^\x20]+",0,0,0,0,1,1
[^\r\n]*,0,0,0,0,1,1
[^a-zA-Z \-]|(  )|(\-\-)|(^\s*$),0,0,0,0,1,1
[^a-zA-Z0-9]+,0,0,0,0,1,1
"[_\w-]+(?:\.[_\w-]+)*@(?:[\w-]+\.)+(?:[\w-]{2,4})(?![\w]+)",0,1,0,0,0,1
[a-z0-9!#$%&*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&*+\/=?^_`{|}~-]+)*@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+(?:[A-Z]{2}|com|org|net|gov|biz|info|name|aero|biz|info|jobs|museum)\b,0,1,0,0,0,1
[a-z0-9][a-z0-9-]*[a-z0-9](?:\.[a-z0-9][a-z0-9-]*[a-z0-9])+,0,1,1,0,0,2
"[a-z0-9][a-z0-9_\.-]{0,}[a-z0-9]\.[a-z0-9][a-z0-9_\.-]{0,}[a-z0-9][\.][cn]{2,4}",0,1,0,1,1,3
[a-zA-Z Á-Úá-ú][^1234567890]+$,0,1,0,0,0,1
[a-zA-Z0-9!#\$%&\*\+\-\/=\?\^_`{\|}~]+(?:\.[a-zA-Z0-9!#\$%&\*\+\-\/=\?\^_`{\|}~]+)*@[a-z0-9][a-z0-9-]*[a-z0-9](?:\.[a-z0-9][a-z0-9-]*[a-z0-9])+,0,1,0,0,0,1
[a-zA-Z0-9]*,0,0,0,0,1,1
[a-zA-Z0-9_\\\\-]+@([a-zA-Z0-9_\\\\-]+\\\\.)+(com),1,1,1,1,0,4
[a-zA-Z]*( [a-zA-Z]*)?,0,0,0,0,1,1
[a-zA-Z]+\-?[a-zA-Z]+,0,1,0,0,0,1
"[a-zA-Z]{3,}:\/\/[a-zA-Z0-9\.]+\/*[a-zA-Z0-9\/\\\\%_.]*\?*[a-zA-Z0-9\/\\\\%_.=&]*",0,1,0,0,0,1
"[a-zA-Z_:][a-zA-Z0-9_,\.\-]*?",0,0,0,0,1,1
[a-z]\w*,0,0,0,0,1,1
[a-z]\w*\.\w+,0,1,0,0,1,2
"[a-z]{3,4}s?://[-\w.]+(/[-.\w%&=?]+)*",0,0,0,0,1,1
[a-zà-ïò-öù-ü]+$,0,1,0,0,1,2
[p|P][\s]*[o|O][\s]*[b|B][\s]*[o|O][\s]*[x|X][\s]*[a-zA-Z0-9]*|\b[P|p]+(OST|ost|o|O)?\.?\s*[O|o|0]+(ffice|FFICE)?\.?\s*[B|b][O|o|0]?[X|x]+\.?\s+[#]?(\d+)*(\D+)*\b,0,1,1,1,0,3
\#\s*,0,0,0,0,1,1
\$(\d)*\d,0,0,0,0,1,1
"\$(\d*)??,??(\d*)??,??(\d*)\.(\d*)",0,1,1,0,0,2
"\$[0-9]?[0-9]?[0-9]?((\,[0-9][0-9][0-9])*)?(\.[0-9][0-9])?$",0,0,0,0,1,1
"\$[0-9]?[0-9]?[0-9]?((\,[0-9][0-9][0-9])*)?(\.[0-9][0-9]?)?$",0,0,0,0,1,1
"\(([0-9]{2}|0{1}((x|[0-9]){2}[0-9]{2}))\)\s*[0-9]{3,4}[- ]*[0-9]{4}",0,0,0,0,1,1
"\(?(\d{3})(?:\)*|\)\s*-*|\.*|\s*|\/*|)(\d{3})(?:\)*|-*|\.*|\s*|\/*|)(\d{4})(?:\s?|,\s?)",0,1,0,0,0,1
"\(\s*@*(.*?[^\\\\](?!)||)\s*,\s*@*(.*?[^\\\\](?!)|)\s*(?:\)|(?:,\s*@*(.*?[^\\\\](?!)||)\s*))?\)",0,1,1,1,0,3
\*.*((\r\n).+)+\*,0,1,0,0,0,1
"\.?[a-zA-Z0-9]{1,}$",0,1,0,0,0,1
\.com/(\d+)$,0,0,0,0,1,1
\/(<\/?)(\w+)([^>]*>)\/e,0,1,0,0,0,1
"\/*d(9,15)",0,1,0,0,0,1
\<img ((src|height|width|border)=:q:Wh*)*/\>,0,0,0,0,1,1
\<script[^>]*>[\w|\t|\r\|\W]*?</script>,0,0,0,0,1,1
\<script[^>]*>[\w|\t|\r\|\W]*?<\/script>,0,1,0,0,0,1
\?<.+?>,0,1,0,0,1,2
"\A(.*?)\s+(\d+[a-zA-Z]{0,1}\s{0,1}[-]{1}\s{0,1}\d*[a-zA-Z]{0,1}|\d+[a-zA-Z-]{0,1}\d*[a-zA-Z]{0,1})",0,1,0,0,0,1
\S*?[\[].*?[\]]|\S+,0,1,0,0,1,2
\[\w+\]\s+((.*=.*\s+)*|[^\[]),0,1,0,0,1,2
"\[bible[=]?([a-zäëïöüæø]*)\]((([0-9][[:space:]]?)?[a-zäëïöüæø]*[[:space:]]{1}([a-zäëïöüæø]*[[:space:]]?[a-zäëïöüæø]*[[:space:]]{1})?)([0-9]{1,3})(:{1}([0-9]{1,3})(-{1}([0-9]{1,3}))?)?)\[\\\/bible\]",0,1,1,1,0,3
\\\\$\\\\d+[.]?\\\\d*,0,0,0,0,1,1
"\b((([/,&%\:\(\)\$\+\-\*\w\000-\032])|(-*\d+\.\d+[%]*))+[\s]+)+\b[\w,%\(\)]+[.!?]([\s]|$)",0,0,1,1,0,2
"\b((([\/,&%\:\(\)\$\+\-\*\w\000-\032])|(-*\d+\.\d+[%]*))+[\s]+)+\b[\w,%\(\)]+[.!?]([\s]|$)",0,1,0,0,0,1
\b(((\S+)?)(@|mailto\:|(news|(ht|f)tp(s?))\://)\S+)\b,0,0,1,0,0,1
\b(((\S+)?)(@|mailto\:|(news|(ht|f)tp(s?))\:\/\/)\S+)\b,0,1,0,0,0,1
"\b((?<![>])(?:https?:\/\/)?(?<![-@>])(?:[a-z0-9](?:[-a-z0-9]*[a-z0-9])\.)+(?:com|org|net|gov|mil|biz|info|name|aero|mobi|jobs|museum|[A-Z]{2})(?:\/[-A-Z0-9\/_.]+)?(?:\?[-A-Z0-9&\._%=,]+)?(?![<]))\b",0,1,0,0,0,1
\b([A-Za-z0-9]+)(-|_|\.)?(\w+)?@\w+\.(\w+)?(\.)?(\w+)?(\.)?(\w+)?\b,0,1,0,0,0,1
"\b([\d\w\.\/\+\-\?\:]*)((ht|f)tp(s|)\:\/\/|[\d\d\d|\d\d]\.[\d\d\d|\d\d]\.|www\.|\.tv|\.ac|\.com|\.edu|\.gov|\.int|\.mil|\.net|\.org|\.biz|\.info|\.name|\.pro|\.museum|\.co)([\d\w\.\/\%\+\-\=\&\?\:\\\\\\\,\|\~\;]*)\b",0,1,0,0,0,1
\b(\w+).\1,0,1,0,0,0,1
\b(byte|char|short|long|float|int|double|decimal|bool|string)\b.*\s[a-zA-Z](?=;),0,1,0,0,0,1
\b(get)\b.*\{,0,1,0,0,0,1
"\b(public|private|protected|internal)\b.*(byte|char|short|long|float|int|double|decimal|bool|string)\b.*(?=,)",0,1,0,0,0,1
\bCOPY\b\s*\b(\w*(-)?\w*)*\b,0,1,0,0,0,1
"\b[A-z0-9._%-]+@[A-Z0-9.-]+\.[A-Z]{2,4}\b",0,1,0,0,0,1
\b[P|p]*(OST|ost)*\.*\s*[O|o|0]*(ffice|FFICE)*\.*\s*[B|b][O|o|0][X|x]\b,0,1,0,0,0,1
\b[P|p]?(OST|ost)?\.?\s*[O|o|0]?(ffice|FFICE)?\.?\s*[B|b][O|o|0]?[X|x]?\.?\s+[#]?(\d+)\b,0,1,0,0,0,1
"\b[\w]+[\w.-][\w]+@[\w]+[\w.-]\.[\w]{2,4}\b",0,1,0,0,0,1
\bfor\b.*[A-Za-z][<> ][\d],0,1,0,0,0,1
\d+,0,0,0,0,1,1
\d+(/\d+)?,0,0,0,0,1,1
"\d+,?\d+\$?",0,1,0,0,0,1
"\d{10,12}@[a-zA-Z].[a-zA-Z].*",0,0,0,0,1,1
\s*,0,0,0,0,1,1
\s*$,0,1,0,0,1,2
\s*((a|b|c)\s+(?!.*\2.*))*(a|b|c)\s*,0,1,1,1,0,3
"\s*([a-z\. ]+)\s*\n\s*([a-z0-9\. #]+)\s*\n\s*([a-z \.]+)\s*,\s*([a-z \.]+)\s*\n?(?:\s*(\d{1,15}(?:-\d{1,4})?)\s*\n)?(?:\s*(\+?(?:1\s*[-/\.]?)?(?:\((?:\d{3})\)|(?:\d{3}))\s*[-/\.]?\s*(?:\d{3})\s*[-/\.]?\s*(?:\d{4})(?:(?:[ \t]*[xX]|[eE][xX][tT])\.?[ \t]*(?:\d+))*))?",0,0,1,1,0,2
"\s*([a-z\. ]+)\s*\n\s*([a-z0-9\. #]+)\s*\n\s*([a-z \.]+)\s*,\s*([a-z \.]+)\s*\n?(?:\s*(\d{1,15}(?:-\d{1,4})?)\s*\n)?(?:\s*(\+?(?:1\s*[-\/\.]?)?(?:\((?:\d{3})\)|(?:\d{3}))\s*[-\/\.]?\s*(?:\d{3})\s*[-\/\.]?\s*(?:\d{4})(?:(?:[ \t]*[xX]|[eE][xX][tT])\.?[ \t]*(?:\d+))*))?",0,1,0,0,0,1
\s*?,0,0,0,0,1,1
\s*\#,0,1,0,0,1,2
\s+,0,0,0,0,1,1
\w*,0,0,0,0,1,1
\w*$,0,1,0,0,1,2
\w+([-+.]\w+)*@(?!(hotmail|gmail|yahoo|msn|excite|lycos|aol|live)\.com$)\w+([-.]\w+)*\.\w+([-.]\w+)*,0,1,1,0,0,2
\w+([-+.]\w+)*@\w+([-.]\w+)*\.\w+([-.]\w+)*,0,1,0,0,0,1
"\w+([-+.]\w+)*@\w+([-.]\w+)*\.\w+([-.]\w+)*([,;]\s*\w+([-+.]\w+)*@\w+([-.]\w+)*\.\w+([-.]\w+)*)*",0,1,0,0,1,2
\{.*},0,1,0,0,0,1
\{CHBLOCK\:(.*?\}),0,1,0,0,1,2
\{\\\\\*\\\\bkmkstart\s(.*?)\},0,1,0,0,1,2
\|(http.*)\|(.*)$/ig,0,0,0,0,1,1
\|(http.*)\|(.*)$\/ig,0,1,0,0,0,1
^ *(1[0-2]|[1-9]):[0-5][0-9] *(a|p|A|P)(m|M) *$,0,0,0,0,1,1
^ *([0-1]?[0-9]|[2][0-3]):[0-5][0-9] *(a|p|A|P)(m|M) *$,0,0,0,0,1,1
^ *([AaBbCcEeGgHhJjKkLlMmNnPpRrSsTtVvXxYy]\d[a-zA-Z]) *-* *(\d[a-zA-Z]\d) *$|^ *(\d{5}) *$|^ *(\d{5}) *-* *(\d{4}) *$,0,1,0,0,1,2
"^( )*(\+?( )?\(?( )?(\d{1,3})?)\)?(.|-|_ )?\(?(\d{3})\)?(.|-|_ )?\(?(\d{3})\)?(.|-|_ )?\(?(\d{4})\)?( )*$",0,0,0,0,1,1
"^(( )*\£{0,1}( )*)\d*(.\d{1,2})?$",0,1,0,0,0,1
"^((((H|h)(T|t)|(F|f))(T|t)(P|p)((S|s)?))\://)?(www.|[a-zA-Z0-9].)[a-zA-Z0-9\-\.]+\.[a-zA-Z]{2,6}(\:[0-9]{1,5})*(/($|[a-zA-Z0-9\.\,\;\?\\\\\\+&%\$#\=~_\-]+))*$",0,0,0,0,1,1
^((([A-PR-UWYZ](\d([A-HJKSTUW]|\d)?|[A-HK-Y]\d([ABEHMNPRVWXY]|\d)?))\s*(\d[ABD-HJLNP-UW-Z]{2})?)|GIR\s*0AA)$,0,0,0,0,1,1
"^((([a-z0-9])+([\w.-]{1})?)+([^\W_]{1}))+@((([a-z0-9])+([\w-]{1})?)+([^\W_]{1}))+\.[a-z]{2,3}(\.[a-z]{2,4})?$",1,1,1,1,0,4
"^((([a-zA-Z\\.\-]+)?)((,\s*([a-zA-Z]+))?)|([A-Za-z0-9](([_\.\-]?[a-zA-Z0-9]+)*)@([A-Za-z0-9]+)(([\.\-]?[a-zA-Z0-9]+)*)\.([A-Za-z]{2,})))(;{1}(((([a-zA-Z\\.\-]+){1})((,\s*([a-zA-Z]+))?))|([A-Za-z0-9](([_\.\-]?[a-zA-Z0-9]+)*)@([A-Za-z0-9]+)(([\.\-]?[a-zA-Z0-9]+)*)\.([A-Za-z]{2,})){1}))*$",0,0,1,1,0,2
"^((([a-z]|[0-9]|!|#|$|%|&||\*|\+|\-|/|=|\?|\^|_|`|\{|\||\}|~)+(\.([a-z]|[0-9]|!|#|$|%|&||\*|\+|\-|/|=|\?|\^|_|`|\{|\||\}|~)+)*)@((((([a-z]|[0-9])([a-z]|[0-9]|\-){0,61}([a-z]|[0-9])\.))*([a-z]|[0-9])([a-z]|[0-9]|\-){0,61}([a-z]|[0-9])\.(af|ax|al|dz|as|ad|ao|ai|aq|ag|ar|am|aw|au|at|az|bs|bh|bd|bb|by|be|bz|bj|bm|bt|bo|ba|bw|bv|br|io|bn|bg|bf|bi|kh|cm|ca|cv|ky|cf|td|cl|cn|cx|cc|co|km|cg|cd|ck|cr|ci|hr|cu|cy|cz|dk|dj|dm|do|ec|eg|sv|gq|er|ee|et|fk|fo|fj|fi|fr|gf|pf|tf|ga|gm|ge|de|gh|gi|gr|gl|gd|gp|gu|gt| gg|gn|gw|gy|ht|hm|va|hn|hk|hu|is|in|id|ir|iq|ie|im|il|it|jm|jp|je|jo|kz|ke|ki|kp|kr|kw|kg|la|lv|lb|ls|lr|ly|li|lt|lu|mo|mk|mg|mw|my|mv|ml|mt|mh|mq|mr|mu|yt|mx|fm|md|mc|mn|ms|ma|mz|mm|na|nr|np|nl|an|nc|nz|ni|ne|ng|nu|nf|mp|no|om|pk|pw|ps|pa|pg|py|pe|ph|pn|pl|pt|pr|qa|re|ro|ru|rw|sh|kn|lc|pm|vc|ws|sm|st|sa|sn|cs|sc|sl|sg|sk|si|sb|so|za|gs|es|lk|sd|sr|sj|sz|se|ch|sy|tw|tj|tz|th|tl|tg|tk|to|tt|tn|tr|tm|tc|tv|ug|ua|ae|gb|us|um|uy|uz|vu|ve|vn|vg|vi|wf|eh|ye|zm|zw|com|edu|gov|int|mil|net|org|biz|info|name|pro|aero|coop|museum|arpa))|(((([0-9]){1,3}\.){3}([0-9]){1,3}))|(\[((([0-9]){1,3}\.){3}([0-9]){1,3})\])))$",0,0,1,0,0,1
"^((([hH][tT][tT][pP][sS]?|[fF][tT][pP])\://)?([\w\.\-]+(\:[\w\.\&%\$\-]+)*@)?((([^\s\(\)\<\>\\\\\\.\[\]\,@;:]+)(\.[^\s\(\)\<\>\\\\\\.\[\]\,@;:]+)*(\.[a-zA-Z]{2,4}))|((([01]?\d{1,2}|2[0-4]\d|25[0-5])\.){3}([01]?\d{1,2}|2[0-4]\d|25[0-5])))(\b\:(6553[0-5]|655[0-2]\d|65[0-4]\d{2}|6[0-4]\d{3}|[1-5]\d{4}|[1-9]\d{0,3}|0)\b)?((/[^/][\w\.\,\?\\\\\/\+&%\$#\=~_\-@]*)*[^\.\,\?\\\(\)\[\]!;<>{}\s\x7F-\xFF])?)$",0,0,1,0,0,1
"^((([sS][r-tR-Tx-zX-Z])\s*([sx-zSX-Z])?\s*([a-zA-Z]{2,3}))?\s*(\d\d)\s*-?\s*(\d{6,7}))$",0,1,0,0,1,2
"^(((\+?64\s*[-\.]?[3-9]|\(?0[3-9]\)?)\s*[-\.]?\d{3}\s*[-\.]?\d{4})|((\+?64\s*[-\.\(]?2\d{1}[-\.\)]?|\(?02\d{1}\)?)\s*[-\.]?\d{3}\s*[-\.]?\d{3,5})|((\+?64\s*[-\.]?[-\.\(]?800[-\.\)]?|[-\.\(]?0800[-\.\)]?)\s*[-\.]?\d{3}\s*[-\.]?(\d{2}|\d{5})))$",0,0,0,0,1,1
^(((\.\.){1}/)*|(/){1})?(([a-zA-Z0-9]*)/)*([a-zA-Z0-9]*)+([.jpg]|[.gif])+$,1,0,1,1,1,4
^(((\.\.){1}\/)*|(\/){1})?(([a-zA-Z0-9]*)\/)*([a-zA-Z0-9]*)+([.jpg]|[.gif])+$,0,1,0,0,0,1
^(((\\\\\\\\([^\\\/:\*\?\|<>\. ]+))|([a-zA-Z]:\\\\))(([^\\\/:\*\?\|<>\. ]*)([\\\\]*))*)$,1,1,1,1,1,5
"^(((\d{1,3})(,\d{3})*)|(\d+))(.\d+)?$",0,1,0,0,1,2
^(((ht|f)tp(s?))\://).*$,0,0,0,0,1,1
"^(((ht|f)tp(s?))\://)?(www.|[a-zA-Z].)[a-zA-Z0-9\-\.]+\.(com|edu|gov|mil|net|org|biz|info|name|museum|us|ca|uk)(\:[0-9]+)*(/($|[a-zA-Z0-9\.\,\;\?\\\\\\+&%\$#\=~_\-]+))*$",0,0,0,0,1,1
"^(((h|H)(t|T))(t|T)(p|P)((s|S)?)\://)?((www|WWW)+\.)+(([0-9]{1,3}){3}[0-9]{1,3}\.|([\w!~*()-]+\.)*([\w^-][\w-]{0,61})?[\w]\.[a-z]{2,6})(:[0-9]{1,4})?((/*)|(/+[\w!~*().;?:@&=+$,%#-]+)+/*)$",0,0,0,0,1,1
"^((.){1,}(\d){1,}(.){0,})$",0,1,1,1,1,4
"^((0*[0-1]?[0-9]{1,2}\.)|(0*((2[0-4][0-9])|(25[0-5]))\.)){3}((0*[0-1]?[0-9]{1,2})|(0*((2[0-4][0-9])|(25[0-5]))))$",0,0,0,0,1,1
^((0?[1-9]|1[012])(\s*:\s*([0-5]\d))?(\s*:\s*([0-5]\d))?(\s*([AaPp])[Mm]?)$|(2[0-3]|[1]\d|0?\d)(\s*:\s*([0-5]\d))(\s*:\s*([0-5]\d))?)$,0,0,0,0,1,1
^((0[1-9])|(1[0-2]))/*((2011)|(20[1-9][1-9]))$,0,0,0,0,1,1
^((0[1-9])|(1[0-2]))[/\.\-]*((0[8-9])|(1[1-9]))$,0,0,0,0,1,1
^((0|[1-9]+[0-9]*)-(0|[1-9]+[0-9]*);|(0|[1-9]+[0-9]*);)*?((0|[1-9]+[0-9]*)-(0|[1-9]+[0-9]*)|(0|[1-9]+[0-9]*)){1}$,1,1,1,1,0,4
"^((?:(?:(?:[a-zA-Z0-9][\.\-\+_]?)*)[a-zA-Z0-9])+)\@((?:(?:(?:[a-zA-Z0-9][\.\-_]?){0,62})[a-zA-Z0-9])+)\.([a-zA-Z0-9]{2,6})$",0,1,1,1,0,3
"^((?:(?:(?:\w[\.\-\+]?)*)\w)+)\@((?:(?:(?:\w[\.\-\+]?){0,62})\w)+)\.(\w{2,6})$",0,0,1,1,0,2
^((?:.*(?!\d))*(?:\D*)?)(\d+)$,0,1,1,1,0,3
"^((CN=([\w\d\s\-\&\.]+(\\\/)*(\\\\,)*)+,\s*)*(OU=([\w\d\s\-\&\.]+(\\\/)*(\\\\,)*)+,\s*)*(DC=[\w\d\s\-\&]+[,]*\s*){1,}(DC=[\w\d\s\-\&]+\s*){1})$",1,0,1,1,1,4
"^((CN=[\w\d\s\-\&]+,)+(OU=[\w\d\s\-\&]+,)*(DC=[\w\d\s\-\&]+[,]*){2,})$",0,0,0,0,1,1
"^((Sir|Dr.|Mr.|Mrs.|Ms.|Rev.){1}[ ]?)?([A-Z]{1}[.]{1}([A-Z]{1}[.]{1})?|[A-Z]{1}[a-z]{1,}|[A-Z]{1}[a-z]{1,}[-]{1}[A-Z]{1}[a-z]{1,}|[A-Z]{1}[a-z]{0,}[ ]{1}[A-Z]{1}[a-z]{0,}){1}$",0,0,0,0,1,1
"^(([+]\d{2}[ ][1-9]\d{0,2}[ ])|([0]\d{1,3}[-]))((\d{2}([ ]\d{2}){2})|(\d{3}([ ]\d{3})*([ ]\d{2})+))$",0,0,0,0,1,1
"^(([-\w$%&*+/=?^_`{|}~.]+)@(([-a-zA-Z0-9_]+\.)*)([-a-zA-Z0-9]+\.)([a-zA-Z0-9]{2,7}))?$",0,0,0,0,1,1
^(([0-2]*[0-9]+[0-9]+)\.([0-2]*[0-9]+[0-9]+)\.([0-2]*[0-9]+[0-9]+)\.([0-2]*[0-9]+[0-9]+))$,0,1,1,1,1,4
"^(([0-9]{3})[-]?)*[0-9]{6,7}$",0,0,0,0,1,1
^(([0-9]{5})*-([0-9]{4}))|([0-9]{5})$,0,0,0,0,1,1
^(([01][0-9]|[012][0-3]):([0-5][0-9]))*$,1,0,1,1,1,4
^(([0]?[1-9]|[1][0-2])[/|\-|\.]([0-2]\d|[3][0-1]|[1-9])[/|\-|\.]([2][0])?\d{2}\s+((([0][0-9]|[1][0-2]|[0-9])[\:|\-|\.]([0-5]\d)\s*([aApP][mM])?)|(([0-1][0-9]|[2][0-3]|[0-9])[\:|\-|\.]([0-5]\d))))$,0,0,0,0,1,1
^(([0][0-9]|[1][0-2])|[0-9]):([0-5][0-9])( *)((AM|PM)|(A|P))$,0,0,0,0,1,1
"^(([1-9]\d{0,2}(\,\d{3})*|([1-9]\d*))(\.\d{2})?)|([0]\.(([0][1-9])|([1-9]\d)))$",0,0,0,0,1,1
^(([1-9]{1}(\d+)?)(\.\d+)?)|([0]\.(\d+)?([1-9]{1})(\d+)?)$,0,1,0,0,1,2
"^(([1-9]{1}\d{0,2},(\d{3},)*\d{3})|([1-9]{1}\d{0,}))$",0,0,0,0,1,1
^(([A-Z])([a-zA-Z0-9]+)?)(\:)(\d+)$,0,0,0,0,1,1
"^(([A-Za-z0-9\!\#\$\%\&\\*\+\-/\=\?\^_\`\{\|\}\~]+\.*)*[A-Za-z0-9\!\#\$\%\&\\*\+\-/\=\?\^_\`\{\|\}\~]+@((\w+\-+)|(\w+\.))*\w{1,63}\.[a-zA-Z]{2,6})$",0,0,1,1,0,2
"^(([A-Za-z0-9\!\#\$\%\&\\*\+\-\/\=\?\^_\`\{\|\}\~]+\.*)*[A-Za-z0-9\!\#\$\%\&\\*\+\-\/\=\?\^_\`\{\|\}\~]+@((\w+\-+)|(\w+\.))*\w{1,63}\.[a-zA-Z]{2,6})$",0,1,0,0,0,1
"^(([A-Za-z0-9]+_+)|([A-Za-z0-9]+\-+)|([A-Za-z0-9]+\.+)|([A-Za-z0-9]+\++))*[A-Za-z0-9]+@((\w+\-+)|(\w+\.))*\w{1,63}\.[a-zA-Z]{2,6}$",0,0,0,0,1,1
^(([A-Za-z]+[^0-9]*)([0-9]+[^\W]*)([\W]+[\W0-9A-Za-z]*))|(([A-Za-z]+[^\W]*)([\W]+[^0-9]*)([0-9]+[\W0-9A-Za-z]*))|(([\W]+[^A-Za-z]*)([A-Za-z]+[^0-9]*)([0-9]+[\W0-9A-Za-z]*))|(([\W]+[^0-9]*)([0-9]+[^A-Za-z]*)([A-Za-z]+[\W0-9A-Za-z]*))|(([0-9]+[^A-Za-z]*)([A-Za-z]+[^\W]*)([\W]+[\W0-9A-Za-z]*))|(([0-9]+[^\W]*)([\W]+[^A-Za-z]*)([A-Za-z]+[\W0-9A-Za-z]*))$,0,1,1,1,1,4
"^(([A-Za-z][A-Za-z0-9.+]*?){1,}?)(,\s?([^/\\\\:*?<>|]*((,\s?(Version=(\d\.?){1,4}|Culture=(neutral|\w{2}-\w{2})|PublicKeyToken=[a-f0-9]{16})(,\s?)?){3}|))){0,1}$",1,0,1,1,1,4
"^(([A-Za-z][A-Za-z0-9.+]*?){1,}?)(,\s?([^\/\\\\:*?<>|]*((,\s?(Version=(\d\.?){1,4}|Culture=(neutral|\w{2}-\w{2})|PublicKeyToken=[a-f0-9]{16})(,\s?)?){3}|))){0,1}$",0,1,0,0,0,1
^(([\w][\w\-\.]*)\.)?([\w][\w\-]+)(\.([\w][\w\.]*))?$,0,1,0,0,1,2
"^(([a-zA-Z0-9]+([\-])?[a-zA-Z0-9]+)+(\.)?)+[a-zA-Z]{2,6}$",1,1,1,1,0,4
"^(([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+([;.](([a-zA-Z0-9_\-\.]+)@([a-zA-Z0-9_\-\.]+)\.([a-zA-Z]{2,5}){1,25})+)*$",0,0,1,1,1,3
^(([a-zA-Z]+\d+)|(\d+[a-zA-Z]+))[a-zA-Z0-9]*$,0,1,0,0,0,1
^(([a-zA-Z]:)|(\\\\{2}\w+)\$?)(\\\\(\w[\w ]*.*))+\.((html|HTML)|(htm|HTM))$,1,1,1,1,0,4
^(([a-zA-Z]:)|(\\\\{2}\w+)\$?)(\\\\(\w[\w ]*.*))+\.(jpg|JPG)$,1,1,1,1,0,4
^(([a-zA-Z]:)|(\\\\{2}\w+)\$?)(\\\\(\w[\w ]*.*))+\.(txt|TXT)$,1,1,1,1,0,4
^(([a-zA-Z]:)|(\\\\{2}\w+)\$?)(\\\\(\w[\w].*))+(.pdf)$,1,1,1,1,0,4
